Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Ind
19-August-2016,1011,1021.7,1007.25,1014.85,1014.8989503337,149095,4944,151316359,36342,24.38,14.45,3.85,899
18-August-2016,1015.35,1023.15,1015.15,1016.6,1019.6814901609,290170,3016,295880978,225212,77.61,8,1.25,898
17-August-2016,1023,1028.8,1008.2,1014,1018.5724351642,453723,5177,462149741,336867,74.25,20.6,-9,897
16-August-2016,1035,1044,1016,1024.2,1026.8850258023,202889,7660,208343676,58826,28.99,28,-10.8,896
12-August-2016,1015,1041.75,1014.9,1034.95,1032.4967472428,361232,11232,372970865,132073,36.56,26.85,19.95,895
11-August-2016,1004,1022,1000.25,1012.45,1012.7805157062,161720,6188,163786865,28837,17.83,21.75,8.45,894
10-August-2016,1029.95,1034.5,1001.05,1002.8,1013.9865297237,205341,7058,208213008,70395,34.28,33.45,-27.15,893
9-August-2016,1028.4,1033.4,1021.3,1029.85,1027.7074365287,188865,5957,194097965,66851,35.4,12.1,1.45,892
8-August-2016,1017.15,1033.5,1017.15,1029.65,1029.1533787745,266132,8335,273890647,130638,49.09,16.35,12.5,891
5-August-2016,995.2,1017.5,995.2,1014.55,1007.2438898923,174956,5742,176223362,72455,41.41,22.3,19.35,890
4-August-2016,1000,1002,984.5,993.15,991.0722100534,178507,7126,176913327,53259,29.84,17.5,-6.85,889
3-August-2016,1011.55,1013.05,992,994.05,998.3584308367,175635,9005,175346683,72710,41.4,21.05,-17.5,888
2-August-2016,1008.9,1018.5,1007,1011.05,1012.9288292609,158464,4833,160512754,62879,39.68,11.5,2.15,887
1-August-2016,1016.55,1020.85,1005.3,1009.3,1011.9860256476,137323,4510,138968957,50052,36.45,15.55,-7.25,886
29-July-2016,1025.8,1025.8,1012.2,1015.5,1016.9965866519,108105,4239,109942416,33938,31.39,13.6,-10.3,885
28-July-2016,1018.4,1029.8,1012.5,1026.05,1020.8983301236,205105,8141,209391352,68304,33.3,17.3,7.65,884
27-July-2016,1025,1026.9,1010,1013.05,1017.3486818731,168876,5413,171805776,63407,37.55,16.9,-11.95,883
26-July-2016,1021.4,1034.15,1015.2,1023.3,1027.6136358573,269334,10438,276771291,96335,35.77,18.95,1.9,882
25-July-2016,1016,1021.8,1007.8,1020.65,1014.9673394493,1434391,5725,1455860017,1305167,90.99,14,4.65,881
22-July-2016,1005,1017.25,1004.15,1014.8,1013.0129894174,135033,5207,136790183,38049,28.18,13.1,9.8,880
21-July-2016,1024,1024.55,1005.5,1006.7,1011.7007010712,135079,5335,136659519,39776,29.45,19.05,-17.3,879
20-July-2016,1020,1028.1,1017,1022.55,1022.8209442801,243360,8364,248913705,77197,31.72,11.1,2.55,878
19-July-2016,1008,1021.8,995.25,1015.4,1009.7223215985,394125,10989,397956810,79026,20.05,26.55,7.4,877
18-July-2016,1027,1039,986.1,1004.25,1021.820876362,667578,19179,682145137,148753,22.28,52.9,-22.75,876
15-July-2016,1010,1020.65,1003.85,1012.55,1013.7347738306,357608,10099,362519665,145642,40.73,16.8,2.55,875
14-July-2016,1008,1014.6,999.05,1006.45,1006.5066050335,144511,6488,145451276,34438,23.83,15.55,-1.55,874
13-July-2016,1003,1015.8,1002,1008.45,1011.1411272494,420670,12999,425356738,211722,50.33,13.8,5.45,873
12-July-2016,992.5,1004.05,991,1002.1,998.3938893824,261152,8077,260732561,96673,37.02,13.05,9.6,872
11-July-2016,988.05,994.9,985.5,990.75,990.3373666469,165538,7340,163938467,44622,26.96,9.4,2.7,871
8-July-2016,988,989,978.55,980.1,982.9500793338,276679,6470,271961645,122133,44.14,10.45,-7.9,870
7-July-2016,993.45,1000,986.75,987.9,991.8325586371,205672,9499,203992186,61517,29.91,13.25,-5.55,869
5-July-2016,989.95,1002.8,980.5,992.95,994.5277134828,258358,9215,256944191,77906,30.15,22.3,3,868
4-July-2016,978,992.35,976.2,986.65,987.4234562475,211611,6698,208949665,73445,34.71,16.15,8.65,867
1-July-2016,973.5,976.45,970.2,973.65,973.420981739,149225,4327,145258746,60928,40.83,6.25,0.15,866
30-June-2016,971,977.75,967.35,969.45,971.1872067701,249804,10481,242606449,116041,46.45,10.4,-1.55,865
29-June-2016,961,968.8,960.3,966.85,964.9287303549,169890,5862,163931742,61618,36.27,8.5,5.85,864
28-June-2016,957.5,961.55,956,958.2,958.7014079884,152345,5543,146053366,42531,27.92,5.55,0.7,863
27-June-2016,949.85,958.8,944,956.1,954.4872886601,266573,6561,254440540,101368,38.03,14.8,6.25,862
24-June-2016,966,966,934.4,951.5,946.5987702759,713656,16411,675545892,318476,44.63,31.6,-14.5,861
23-June-2016,980,983.45,970,981.9,975.3364941208,219671,7479,214253143,69127,31.47,13.45,1.9,860
22-June-2016,986.95,986.95,977,980.5,980.95914783,385463,7166,378123456,183771,47.68,9.95,-6.45,859
21-June-2016,995,995,980.2,987.25,986.5282164382,347776,7508,343090837,178978,51.46,14.8,-7.75,858
20-June-2016,965,993,965,990.55,985.1299981983,355228,9386,349945759,169103,47.6,28,25.55,857
17-June-2016,977,978.9,970,973.25,973.8622196788,159014,6025,154857727,53596,33.71,8.9,-3.75,856
16-June-2016,981.9,983.5,967.5,974.55,974.5638335488,189485,6768,184665228,33762,17.82,16,-7.35,855
15-June-2016,977.5,984.9,973.5,982.4,980.34320685,168059,5863,164755499,44347,26.39,11.4,4.9,854
14-June-2016,982,984.5,969.3,974.9,976.9728163162,134051,4917,130964183,31627,23.59,15.2,-7.1,853
13-June-2016,970,983.3,964,979.3,973.9389496106,189663,7602,184720183,37632,19.84,19.3,9.3,852
10-June-2016,973,984.2,968.7,975.65,976.8656961936,226144,7600,220912316,70043,30.97,15.5,2.65,851
9-June-2016,958.05,977,958,971.45,971.0022467609,318681,9781,309439967,143163,44.92,19,13.4,850
8-June-2016,957,958,950.2,954.15,953.7150951296,183907,5040,175394882,58346,31.73,7.8,-2.85,849
7-June-2016,956,961.1,951.8,954.65,955.6303981925,175267,5489,167490473,75497,43.08,9.3,-1.35,848
6-June-2016,959,962.75,953,955.9,957.3625900377,157434,6270,150721422,46906,29.79,9.75,-3.1,847
3-June-2016,957.5,963.6,955.4,957.95,959.1633157651,144389,5342,138492632,48172,33.36,8.2,0.45,846
2-June-2016,956.1,957.25,945.25,956,950.7319417679,172276,6793,163788296,64488,37.43,12,-0.1,845
1-June-2016,958.8,966.5,951.25,953.3,959.1970002024,187746,6787,180085400,53239,28.36,15.25,-5.5,844
31-May-2016,968.9,972.5,956.2,958.95,962.6894559412,196964,6056,189615166,52791,26.8,16.3,-9.95,843
30-May-2016,975,981.45,966,969.45,972.2980644622,215289,7715,209325078,65957,30.64,15.45,-5.55,842
27-May-2016,951.5,975.7,949.5,972.65,965.4896804261,306408,10652,295833762,81680,26.66,26.2,21.15,841
26-May-2016,950.55,953,944.25,946.65,947.9970395572,196930,6392,186689057,68025,34.54,8.75,-3.9,840
25-May-2016,949.2,951.9,941.6,949.25,947.5372607731,181679,6484,172147622,51441,28.31,10.3,0.05,839
24-May-2016,930.9,943.35,929,940.05,939.5904271987,191480,6603,179912775,46574,24.32,14.35,9.15,838
23-May-2016,938.4,940,925.7,930,932.2889641749,479357,10478,446899241,275459,57.46,14.3,-8.4,837
20-May-2016,951.15,954.6,932.35,934.1,943.4366603948,380536,11494,359011613,126580,33.26,22.25,-17.05,836
19-May-2016,971.15,971.7,946.15,950.55,961.9149447196,207759,7354,199846487,79035,38.04,25.55,-20.6,835
18-May-2016,967,972.75,965.2,970.15,970.0083539901,146038,5042,141658080,34820,23.84,7.55,3.15,834
17-May-2016,980,983.3,966.65,970.2,974.9704056656,176081,7553,171673764,50745,28.82,16.65,-9.8,833
16-May-2016,978.25,982.05,972,976.15,976.6958454615,182427,6623,178175693,50999,27.96,10.05,-2.1,832
13-May-2016,988,990.9,975.5,978,981.2792324199,186873,6110,183374594,59008,31.58,15.4,-10,831
12-May-2016,977,992.45,975.7,991.05,986.4014013648,218644,8165,215670748,51519,23.56,16.75,14.05,830
11-May-2016,973,980.45,971,974.85,976.3772818951,155682,5617,152004368,35105,22.55,9.45,1.85,829
10-May-2016,982,984.85,978.05,981.35,981.3897113816,110977,4366,108911686,31676,28.54,6.8,-0.65,828
9-May-2016,975,986,972.5,982.95,980.835701275,186660,6915,183082792,72905,39.06,13.5,7.95,827
6-May-2016,975,976.95,967.5,969.15,971.137957749,225888,8995,219368411,92532,40.96,9.45,-5.85,826
5-May-2016,982.25,983.5,971.1,975.05,976.872926889,253122,9367,247268029,109401,43.22,12.4,-7.2,825
4-May-2016,976,983.65,974.25,977.5,979.0786958817,227280,7443,222525006,71136,31.3,9.4,1.5,824
3-May-2016,989.8,994.7,972.6,976.05,981.9063146851,282136,10845,277031120,69017,24.46,22.1,-13.75,823
2-May-2016,981.4,992.5,977.05,986.3,986.6816914024,225517,7966,222513495,54915,24.35,15.45,4.9,822
29-April-2016,995.7,998.75,977.85,982.55,988.3395073375,477000,16373,471437945,149803,31.41,20.9,-13.15,821
28-April-2016,1019.7,1019.7,992,997.35,1002.3106887336,676909,16633,678473126,204385,30.19,27.7,-22.35,820
27-April-2016,1019.9,1025.85,1015.1,1019.7,1021.505304447,219250,8822,223965038,75747,34.55,10.75,-0.2,819
26-April-2016,1017,1023.85,1008,1016.8,1014.6242045027,411535,15742,417553372,103288,25.1,15.85,-0.2,818
25-April-2016,1042.7,1044.9,1012.75,1016.15,1020.1710315611,628843,25573,641527412,150237,23.89,32.15,-26.55,817
22-April-2016,1041,1047.75,1030.5,1038.75,1039.4418259961,242213,9581,251766323,74180,30.63,17.25,-2.25,816
21-April-2016,1044.9,1051.5,1035,1040.9,1041.892153103,232079,9249,241801289,61280,26.4,16.5,-4,815
20-April-2016,1068.2,1070,1035.35,1038.3,1045.4753239908,261813,13736,273719031,94153,35.96,34.65,-29.9,814
18-April-2016,1065.45,1065.7,1055,1061.75,1059.6798356477,375048,7026,397430803,177510,47.33,10.7,-3.7,813
13-April-2016,1052,1068.3,1052,1065.45,1059.6528636201,421477,11413,446619310,216488,51.36,16.3,13.45,812
12-April-2016,1040.3,1057,1038.6,1047.15,1049.4965556148,193213,7206,202776378,52828,27.34,18.4,6.85,811
11-April-2016,1035.2,1045,1033.3,1039.85,1040.203615934,167315,6245,174041668,54424,32.53,11.7,4.65,810
8-April-2016,1033.5,1054,1032.05,1037.85,1042.0771812728,259195,10732,270101195,45808,17.67,21.95,4.35,809
7-April-2016,1032,1048,1023.25,1037.95,1037.8638117918,170492,6997,176947477,39029,22.89,24.75,5.95,808
6-April-2016,1030.8,1035.9,1022.2,1031.45,1029.6033108802,87590,4622,90182954,18891,21.57,13.7,0.65,807
5-April-2016,1030,1042,1022.65,1028.1,1029.9000727707,207501,5923,213705295,69880,33.68,19.35,-1.9,806
4-April-2016,1036.15,1042.45,1024.45,1035.15,1032.8619374392,116143,5958,119959684,21351,18.38,18,-1,805
1-April-2016,1039,1045.9,1026.4,1033.65,1033.4509434513,205416,11717,212287359,48657,23.69,19.5,-5.35,804
31-March-2016,1043,1055.95,1034.1,1045.25,1046.0265598579,292735,9205,306208585,120343,41.11,21.85,2.25,803
30-March-2016,1040.35,1050.9,1040.25,1044.9,1046.8442966893,225448,8963,236008953,74792,33.17,10.65,4.55,802
29-March-2016,1023.05,1040.9,1022.4,1035.4,1034.3267014476,246687,7577,255154951,74615,30.25,18.5,12.35,801
28-March-2016,1029,1031.95,1015.5,1020.5,1022.4571761769,304410,12716,311246189,106985,35.15,16.45,-8.5,800
23-March-2016,1047,1047,1023,1029.35,1031.4092510749,350489,10739,361497597,106129,30.28,24,-17.65,799
22-March-2016,1038.1,1052.5,1036.75,1048.5,1045.5529487311,302113,11164,315875138,91235,30.2,15.75,10.4,798
21-March-2016,1027.2,1039,1023.5,1036.2,1029.796757211,202295,7924,208322735,73940,36.55,15.5,9,797
18-March-2016,1019,1028.4,1016.25,1025.2,1022.1092599487,827348,8279,845640052,684960,82.79,12.15,6.2,796
17-March-2016,1028,1036.4,1012.4,1015.55,1024.4158606582,201404,8721,206321452,50951,25.3,24,-12.45,795
16-March-2016,1021,1025.7,1005.4,1021.75,1016.2924595342,164645,6645,167327472,22640,13.75,20.3,0.75,794
15-March-2016,1021,1026.95,1016,1020.4,1021.2269395203,191800,5634,195871327,77167,40.23,10.95,-0.6,793
14-March-2016,1018.15,1026,1013,1018.55,1018.6466696438,206014,6156,209855475,60195,29.22,13,0.4,792
11-March-2016,1016.5,1029.5,1011.3,1015.65,1019.5711648157,248065,8869,252919921,44780,18.05,18.2,-0.85,791
10-March-2016,1043.7,1045,1009,1012,1020.1606728685,354839,15320,361992793,105088,29.62,36,-31.7,790
9-March-2016,1019,1044,1017.35,1041.95,1033.7489334976,367791,11771,380203554,102896,27.98,26.65,22.95,789
8-March-2016,1006,1031,1006,1027.15,1021.8903415545,424354,13337,433643254,148281,34.94,25,21.15,788
4-March-2016,1017,1018,1003.75,1006.5,1008.8971727168,2911912,6987,2937819784,2688418,92.32,14.25,-10.5,787
3-March-2016,1007.25,1017.25,997.55,1012.55,1008.8733010421,340650,11815,343672690,104736,30.75,19.7,5.3,786
2-March-2016,992.5,1005.25,987.5,1001.2,998.6477151956,529739,12416,529022642,303733,57.34,17.75,8.7,785
1-March-2016,967.5,985,965,982.25,979.622700262,311829,10931,305474767,104509,33.51,20,14.75,784
29-February-2016,951.1,993,936.3,966.55,959.3684654216,999988,22873,959356953,372718,37.27,56.7,15.45,783
26-February-2016,950,958.5,944.95,950.5,951.4249674602,225109,6121,214174323,65338,29.03,13.55,0.5,782
25-February-2016,957,957,941.7,944.4,947.6213490469,332961,6898,315520952,180413,54.18,15.3,-12.6,781
24-February-2016,946.3,959,942.55,952.55,954.3912416501,1457649,9209,1391167439,1262542,86.61,16.45,6.25,780
23-February-2016,964,966.9,943.05,950.7,957.7011458004,1794728,9348,1718813062,1569863,87.47,23.85,-13.3,779
22-February-2016,945.9,967.9,945.05,962.45,961.5021199799,218870,7756,210443969,46690,21.33,22.85,16.55,778
19-February-2016,941.15,952.45,937.8,944.55,945.1839789867,186168,7112,175963011,21374,11.48,14.65,3.4,777
18-February-2016,962,967.75,936.3,941.15,950.803049717,243498,9004,231518641,41642,17.1,31.45,-20.85,776
17-February-2016,933.4,956,917.1,952.45,937.8789564561,365447,12080,342745051,60239,16.48,38.9,19.05,775
16-February-2016,952.8,958,927,929.65,942.2675459286,307379,10116,289633256,33676,10.96,31,-23.15,774
15-February-2016,921,949.95,920,944.65,939.9115971227,288882,9957,271523542,59296,20.53,29.95,23.65,773
12-February-2016,931.05,933,888.5,906.3,907.509568472,681300,23393,618286269,159288,23.38,44.5,-24.75,772
11-February-2016,963,966,916.25,922.45,937.6788767418,563005,17182,527917896,168980,30.01,49.75,-40.55,771
10-February-2016,951.25,972.9,948.95,962.4,962.9489400207,495104,10785,476759872,208627,42.14,23.95,11.15,770
9-February-2016,951.1,968.5,950.35,956.6,961.0924054827,359167,13866,345192676,65476,18.23,18.15,5.5,769
8-February-2016,971.9,984.25,957.7,961.6,972.9458036802,311940,10638,303500714,81347,26.08,26.55,-10.3,768
5-February-2016,976.3,982,963,972.3,971.2126059923,329859,11897,320363219,43016,13.04,19,-4,767
4-February-2016,990,1000,968,973.95,982.2664021831,305249,12485,299835837,46843,15.35,32,-16.05,766
3-February-2016,988.1,993.2,975,980.7,984.3151587412,344712,10610,339305247,70638,20.49,18.2,-7.4,765
2-February-2016,1031,1032,990.3,1002,1012.8939330373,367070,11152,371802976,103173,28.11,41.7,-29,764
1-February-2016,1040,1041,1025.15,1028.1,1032.2081043893,216574,7112,223549438,44724,20.65,15.85,-11.9,763
29-January-2016,1020,1039.4,1018.85,1035.05,1031.5943463753,280811,10044,289683040,87594,31.19,20.55,15.05,762
28-January-2016,1000,1021.75,997.75,1016.9,1009.912860607,279598,10218,282369616,84484,30.22,24,16.9,761
27-January-2016,1007.95,1009.7,996.15,999.35,1003.407951988,213280,8067,214006848,73187,34.31,13.55,-8.6,760
25-January-2016,1008.2,1018.4,1000.15,1004.8,1009.9655193639,276184,9008,278936317,68788,24.91,18.25,-3.4,759
22-January-2016,995,1010.15,994.75,1003.95,1003.4565517922,344318,12402,345508153,63959,18.58,15.4,8.95,758
21-January-2016,1016.3,1025.7,978.15,984.9,993.9487766729,921299,29044,915724014,128409,13.94,47.55,-31.4,757
20-January-2016,1040.5,1040.5,990.5,1004.35,1008.4839268914,1181912,39978,1191939255,253635,21.46,50,-36.15,756
19-January-2016,1025,1049,1015.2,1043.6,1036.0902545813,539474,16545,558943754,130857,24.26,33.8,18.6,755
18-January-2016,1073.05,1082.45,1010.1,1018,1049.1907289474,577065,17691,605451248,127804,22.15,72.35,-55.05,754
15-January-2016,1070,1089.5,1066,1073.15,1081.107711448,806191,23298,871579307,274625,34.06,23.5,3.15,753
14-January-2016,1062.1,1081,1052.4,1061.2,1067.5139884518,590916,15788,630811096,117342,19.86,28.6,-0.9,752
13-January-2016,1054.8,1087.4,1019.35,1077.35,1059.9474706114,1418406,27783,1503435852,482983,34.05,68.05,22.55,751
12-January-2016,1054,1065,1041.05,1045.1,1052.989161411,451258,14934,475169783,104846,23.23,23.95,-8.9,750
11-January-2016,1011,1059.95,1011,1051.55,1048.1075636671,861434,22283,902875491,287653,33.39,48.95,40.55,749
8-January-2016,1019,1032.15,1000.05,1024.05,1003.9656222742,7008317,27081,7036109338,6184723,88.25,32.1,5.05,748
7-January-2016,1023.8,1027.6,1008.25,1011.55,1015.4837682189,374543,9578,380342337,53481,14.28,19.35,-12.25,747
6-January-2016,1005,1038,1000.55,1031.95,1027.9551391028,949981,31274,976537851,305282,32.14,37.45,26.95,746
5-January-2016,1002,1010,996.85,1005.1,1004.6685693536,294671,5588,296046692,102135,34.66,13.15,3.1,745
4-January-2016,1006,1014.2,987.3,995.4,999.4843527868,273627,8604,273485905,49267,18.01,26.9,-10.6,744
1-January-2016,1010,1020,1008.75,1015.35,1016.5671510522,328595,6141,334038883,179023,54.48,11.25,5.35,743
31-December-2015,1004,1017,1000,1012.6,1009.3076923077,241436,8165,243683212,66299,27.46,17,8.6,742
30-December-2015,1015.7,1017,1002.1,1004.85,1007.8924167012,103873,3532,104692809,28103,27.06,14.9,-10.85,741
29-December-2015,1013,1018.5,1007.5,1015.15,1013.8942819389,248983,6346,252442440,119230,47.89,11,2.15,740
28-December-2015,1004,1013.55,1001,1008.55,1008.6992937224,291670,7068,294207323,114899,39.39,12.55,4.55,739
24-December-2015,1005.5,1008,996.1,1000.9,1000.7910032853,146409,5043,146524810,50625,34.58,11.9,-4.6,738
23-December-2015,993.4,1006,990.9,1003.55,1003.5089695875,227045,7718,227841694,77454,34.11,15.1,10.15,737
22-December-2015,991.1,1002.5,984,987.5,993.8577139473,263406,6907,261788085,71015,26.96,18.5,-3.6,736
21-December-2015,988.55,998.2,985,992.25,991.46063367,267805,7715,265518115,58657,21.9,13.2,3.7,735
18-December-2015,1003,1009,990.15,992.05,997.9914943447,252773,7715,252265304,67770,26.81,18.85,-10.95,734
17-December-2015,980.25,1013.25,978,1008.35,995.0291351747,574220,14343,571365630,251885,43.87,35.25,28.1,733
16-December-2015,973.4,986.9,973.4,978,980.6869841101,187540,6813,183918037,44272,23.61,13.5,4.6,732
15-December-2015,956,977.9,953,975.9,969.1414870262,244609,9608,237060730,72164,29.5,24.9,19.9,731
14-December-2015,946.5,962.7,946.5,955.45,955.8686797781,252147,6800,241019420,52815,20.95,16.2,8.95,730
11-December-2015,950.1,958.85,942.9,952.25,950.7441780757,370539,10566,352287797,118416,31.96,15.95,2.15,729
10-December-2015,921.15,953.4,920.25,949.9,939.8051461513,388912,12770,365501499,139056,35.76,33.15,28.75,728
9-December-2015,940,944.35,913,915.95,927.2517054389,351669,9070,326085680,100945,28.7,31.35,-24.05,727
8-December-2015,950.1,954,937.7,942.45,946.7650293764,223479,6276,211582102,35394,15.84,16.3,-7.65,726
7-December-2015,967,972.9,951,953.7,957.1103759305,192243,6620,183997770,36384,18.93,21.9,-13.3,725
4-December-2015,973.5,976,961.9,965.75,967.3766227404,183717,5454,177723531,35461,19.3,14.1,-7.75,724
3-December-2015,977.5,988.25,973.35,976.8,981.3430871212,316800,6790,310889490,164092,51.8,14.9,-0.7,723
2-December-2015,966.4,978.6,965.8,976.6,972.8965219449,169060,6145,164477886,40233,23.8,12.8,10.2,722
1-December-2015,966.4,978.5,962,965.55,969.2692319056,169237,5572,164036217,41351,24.43,16.5,-0.85,721
30-November-2015,977.15,983.8,964,968,970.1840559783,171638,6091,166520451,31088,18.11,19.8,-9.15,720
27-November-2015,990,992,974.35,979.05,982.7722173372,169451,7269,166531735,39746,23.46,17.65,-10.95,719
26-November-2015,969.9,990.6,968.45,987.7,982.8121796473,300255,10162,295094271,110842,36.92,22.15,17.8,718
24-November-2015,952.05,971,950.75,968,963.7149693101,228414,8926,220125991,70704,30.95,20.25,15.95,717
23-November-2015,947.55,955.65,945.65,952.1,951.2209892086,166800,6314,158663661,39880,23.91,10,4.55,716
20-November-2015,935.4,952.1,925.4,945.95,943.2123519987,303967,7996,286705429,65417,21.52,26.7,10.55,715
19-November-2015,919.5,937.5,918,934.2,931.6906633037,225990,9021,210552773,71659,31.71,19.5,14.7,714
18-November-2015,927,931.65,910,912.35,923.139441642,229960,7593,212285146,29227,12.71,21.65,-14.65,713
17-November-2015,936.7,938.7,925.95,927.5,930.7750339656,171497,4516,159625126,36529,21.3,12.75,-9.2,712
16-November-2015,929,941.8,924.7,933.05,933.3384624296,397081,8783,370610970,77005,19.39,17.1,4.05,711
13-November-2015,918,937.15,915,930.2,926.9540091255,275272,7902,255164484,59710,21.69,22.15,12.2,710
11-November-2015,928,933,927,928.95,929.2293374437,85638,2641,79577342,29469,34.41,6,0.95,709
10-November-2015,957.1,958.95,917,921.95,933.3178531382,278248,9817,259693826,70752,25.43,41.95,-35.15,708
9-November-2015,935,962.25,925,960,948.3089408405,267514,8720,253685918,53137,19.86,37.25,25,707
6-November-2015,938,954,938,952.45,948.6017176138,175476,7708,166456835,57438,32.73,16,14.45,706
5-November-2015,951,951.5,933.05,936.85,943.6950617081,243728,5288,230004910,61342,25.17,18.45,-14.15,705
4-November-2015,972,975,946.7,952.1,962.7147751209,172804,5939,166360964,49556,28.68,28.3,-19.9,704
3-November-2015,962,970,962,966.4,965.58048574,181908,6062,175646815,72767,40,8,4.4,703
2-November-2015,946.1,960.5,945.25,959.15,953.7913951792,156238,5260,149018460,52839,33.82,15.25,13.05,702
30-October-2015,941.55,955.75,940.8,947.85,950.0119081389,172739,6341,164104107,53879,31.19,14.95,6.3,701
29-October-2015,938.8,944.95,935.5,941.55,940.3649890448,122316,4102,115021684,31883,26.07,9.45,2.75,700
28-October-2015,938,944.5,930.35,937.25,937.8912208583,140606,4750,131873133,27651,19.67,14.15,-0.75,699
27-October-2015,941.8,947.75,937.5,939.2,941.1366592234,142859,4432,134449842,49075,34.35,10.25,-2.6,698
26-October-2015,958.05,963,940,943,948.362743087,151129,4227,143325113,34421,22.78,23,-15.05,697
23-October-2015,962.1,973.35,950.8,955.85,963.1102900394,239795,7265,230949032,58347,24.33,22.55,-6.25,696
21-October-2015,956,974,952.8,954.75,962.6390115744,290037,9210,279200931,61692,21.27,21.2,-1.25,695
20-October-2015,963,966.8,951.1,955.45,957.2726670983,206974,7181,198130553,50280,24.29,15.7,-7.55,694
19-October-2015,941.6,965.2,941.6,963.4,956.927018165,802090,22962,767541592,215718,26.89,23.6,21.8,693
16-October-2015,905,914.7,904,912.2,911.1298893433,232521,8129,211856833,75022,32.26,10.7,7.2,692
15-October-2015,907.25,910.6,900.1,904,904.753390018,189822,5702,171742098,61452,32.37,10.5,-3.25,691
14-October-2015,893.15,904,892.3,902,899.9739256657,167406,4923,150661035,36930,22.06,11.7,8.85,690
13-October-2015,887.8,895,883,892.55,889.8306727301,127540,4076,113489004,22649,17.76,12,4.75,689
12-October-2015,890,900.65,888.5,892.05,894.606531268,144413,4292,129192813,35465,24.56,12.15,2.05,688
9-October-2015,896.85,904.9,882.1,886.35,891.5264570552,252976,7795,225534797,61312,24.24,22.8,-10.5,687
8-October-2015,914.15,915,886.6,889.15,899.3020727242,293575,9218,264012606,51113,17.41,28.4,-25,686
7-October-2015,895.8,917,890.05,913.85,903.6151000436,320860,9827,289933941,102933,32.08,26.95,18.05,685
6-October-2015,893.1,899,885.55,895.9,893.3246639992,233928,6473,208973652,78948,33.75,13.45,2.8,684
5-October-2015,865,889.9,862.5,886.25,877.6669819246,369010,9673,323867893,94602,25.64,27.4,21.25,683
1-October-2015,872,872.5,858.8,862.3,863.0472398232,173286,6118,149554004,40289,23.25,13.7,-9.7,682
30-September-2015,848.05,863,838.6,860.5,852.9954504963,345752,8835,294924883,81719,23.64,24.4,12.45,681
29-September-2015,829,849.3,826.55,839.15,837.3115666004,436844,9814,365774534,139144,31.85,22.75,10.15,680
28-September-2015,837.9,840.9,830,834.35,834.1730283855,778144,8841,649106737,540499,69.46,10.9,-3.55,679
24-September-2015,848,848,835.05,837.9,838.8303516154,730116,14038,612443461,435761,59.68,12.95,-10.1,678
23-September-2015,840,856.75,840,851.4,849.4837675052,416233,7535,353583177,192106,46.15,16.75,11.4,677
22-September-2015,880.1,884.45,845,847.45,863.3428567876,723862,11738,624941087,477166,65.92,39.45,-32.65,676
21-September-2015,880,887.75,875.7,877.7,881.5194065409,177131,5106,156144414,52048,29.38,12.05,-2.3,675
18-September-2015,877.5,899,877.1,895.1,888.5620799301,558538,9260,496295687,299128,53.56,21.9,17.6,674
16-September-2015,870,877.4,865,872.1,872.1333497737,283855,5986,247559412,124027,43.69,12.4,2.1,673
15-September-2015,862,869.65,856.2,867.55,863.3971113275,332748,6013,287293662,154721,46.5,13.45,5.55,672
14-September-2015,861.8,864.4,852.1,863.05,857.9740364015,244111,8204,209440900,84518,34.62,12.3,1.25,671
11-September-2015,873.35,876.3,857.3,861.05,863.2928101916,363751,7850,314023623,159079,43.73,19,-12.3,670
10-September-2015,860.1,870,856,866.95,863.2566827654,368560,7536,318161883,137971,37.44,14,6.85,669
9-September-2015,859,878.5,851.35,873.05,865.3123713046,410854,9521,355517049,159211,38.75,27.15,14.05,668
8-September-2015,836,853.2,826,848.95,842.1646272982,288488,8512,242954389,63595,22.04,27.2,12.95,667
7-September-2015,837,844,827.75,833.05,833.6321193096,177756,5562,148183111,55144,31.02,16.25,-3.95,666
4-September-2015,847.1,850.35,825.25,835.6,835.0025710981,636304,12469,531315476,347951,54.68,25.1,-11.5,665
3-September-2015,853.9,860.4,845.05,853.75,851.9842238328,207655,6354,176918784,62665,30.18,15.35,-0.15,664
2-September-2015,850,856.95,843.3,849.3,850.0736977929,368125,10196,312933380,159018,43.2,13.65,-0.7,663
1-September-2015,852.55,853,835.2,840.15,841.657222402,670601,12857,564416175,346389,51.65,17.8,-12.4,662
31-August-2015,870.25,871.2,854.5,856.8,862.2754923818,352115,7150,303620135,173269,49.21,16.7,-13.45,661
28-August-2015,879.55,883,866.1,871.2,875.2084777003,239263,8608,209405006,50086,20.93,16.9,-8.35,660
27-August-2015,868.3,880,857.65,869.55,870.3630210473,338333,10403,294472532,74813,22.11,22.35,1.25,659
26-August-2015,847.9,874.8,841.45,853.45,860.7271239574,398419,10840,342930040,105284,26.43,33.35,5.55,658
25-August-2015,840,861,824.4,852.9,841.3830625018,680620,16540,572662140,200534,29.46,36.6,12.9,657
24-August-2015,890,890,819,828.95,856.2803858528,915064,25268,783551355,299159,32.69,71,-61.05,656
21-August-2015,910,911.8,897.35,907.3,905.0118968829,559054,19770,505950521,187345,33.51,14.45,-2.7,655
